fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.20315157556832,0.3326513256631745,0.34,1.18789394694604,0.0475157578778416,13.4697348673651,172.5907953979047,0.9932213106551493,3.204237118568886,0.570750375200631,9.85907953979047,5
8.250245325028125,0.23943485412029414,0.45030710544266545,4.738942407434008,0.04105651458797059,25.117935676503677,91.44103216174817,0.9934794839191259,3.0561548242622245,0.3885135377922978,11.058967838251839,5
6.651662169172812,0.31359630952863343,0.353820582012726,1.6471767194909612,0.04406728174522776,8.022427248409254,71.59551455031814,0.9917451344177847,3.1758469841527117,0.4006728174522776,10.631477645604484,5
6.743456655660079,0.3598601136793148,0.27144855518866934,2.1144855518866934,0.04713086688679841,20.572427759433467,178.28271672169961,0.9931736057316055,3.362477451415283,0.57,10.801398863206852,5
6.215625322659013,0.42255677711612566,0.6205965469101347,10.64091049887569,0.07588351656741885,10.019884897004488,156.84374677340986,0.9961292621556176,3.0203976979400897,0.4721590791760359,9.34119309382027,5
6.8,0.27,0.22,17.8,0.034,16.0,116.0,0.9989,3.07,0.53,9.2,5
7.478951735338274,0.3127062054565076,0.3546620700322166,1.0,0.02529324140064433,5.661655175080542,18.92482762620812,0.9907797048419333,3.041954481718589,0.3267668964983892,11.151875852201997,5
7.2543548037410925,0.2947571153381305,0.26786432699280427,19.041750481582717,0.05247571153381305,36.0,174.0,0.9995896062484892,3.1842713460143917,0.5,10.032998073669136,5
7.257318294334514,0.2756090233992919,0.27719548830035406,7.414636588669027,0.049426817056654866,37.57318294334514,157.57318294334513,0.9963932957358363,3.2848822007373464,0.40134085283274323,9.343909766007082,5
7.401332302289959,0.2839664991221184,0.6557327662594777,1.312333462213755,0.14421316836639353,43.383326889312244,149.0,0.9945212637539691,3.119467079084016,0.432333462213755,9.097335395420082,5
6.265995132777686,0.2493261559652995,0.3718513384861363,1.4659951327776863,0.07748801714237083,62.41750608402789,178.0,0.9920734004867222,3.1291246957986054,0.43252518252083677,9.991246957986053,5
7.570605691956998,0.26761142988488246,0.3107611429884882,1.2385828551726763,0.04791862864366854,26.0,174.38582855172677,0.9947220479917253,3.273753144367615,0.503044571953953,8.938582855172676,5
8.184546101346843,0.3694204788005066,0.6374887414688621,13.92076617631518,0.04314488029987334,21.942047880050662,170.94204788005067,0.9987393689260585,2.993766887796707,0.7980682626683555,9.299034131334178,5
6.800071257072765,0.3099738724066527,0.19004275424365924,3.4995249528482306,0.08599121162769226,29.99952495284823,129.9997624764241,0.9929998242325538,2.830076007544283,0.4400190018860708,9.600285028291061,5
6.4927364547883615,0.24927364547883613,0.2778209364365084,20.060895317817458,0.07558108361693111,35.185472909576724,156.81452709042327,0.9997303243344677,3.1254865017015865,0.4944358127126983,9.062905418084656,5
6.6,0.24464144440321098,0.33902880587511497,16.978910135744837,0.050767927779839454,22.616036110080273,137.84810833024082,0.9988710558884354,3.013924333209633,0.4424054165120411,9.276792777983944,5
6.080892108689697,0.5492701423011466,0.2532589909425253,4.594374126804646,0.05266294954712626,16.79776972827576,125.93258990942525,0.9942986517981884,3.2298884864137882,0.46202230271724243,9.147187063402322,5
6.242017823448482,0.1985994058850506,0.2740059411494942,1.6789910882757586,0.09096913853332333,39.78991088275759,160.92997029425254,0.9924,3.435097920597677,0.6452937617930311,11.007002970574748,5
6.413279607079898,0.15104339769913477,0.2918970867256996,1.8123310637170476,0.044009485433628495,21.0,115.0094854336285,0.9916736590244251,3.10056912601771,0.37971543699114507,10.200948543362848,5
7.1210735343908915,0.2610536767195446,0.30579522195749514,1.96312131481594,0.03168488986770397,12.894632328045542,127.89463232804555,0.991764801118252,3.1947415452379504,0.48789264656091086,11.342047780425048,5
6.644271705306808,0.20859411622885982,0.3468232480165875,1.755728294693191,0.04500540539933885,42.26563023184085,148.08854341061362,0.992200838076869,3.1438019612570467,0.3777086821227236,10.067184884079571,5
7.469922581434991,0.32736822587556175,0.3841356450526887,8.677441936076242,0.12321783878273669,48.96240322679374,198.92480645358748,0.9970524769369945,2.9878953223733147,0.5666162904114365,9.403759677320627,5
6.9,0.35,0.55,11.95,0.038,22.0,111.0,0.99687,3.11,0.29,9.7,5
7.538832927950061,0.24707884684362758,0.4354984369395526,1.6323028828909312,0.048841959009592505,11.257728378318017,145.0,0.9933363598468883,3.1629211531563723,0.4967697117109069,9.916151441445466,5
6.5,0.32,0.12,11.5,0.033,35.0,165.0,0.9974,3.22,0.32,9.0,5
8.003425232048729,0.3081370092819492,0.38177735991683265,9.14239766243411,0.03639828738397563,47.194862151926905,172.39828738397563,0.9963650104434544,3.1158458645578073,0.42788011687829447,9.841541354421928,5
6.4275098005334295,0.2945849667555715,0.21008692686225733,15.673359468089144,0.04100869268622573,20.0,142.36679734044571,0.9963962365771384,3.096332026595543,0.54,10.462450997332855,5
6.601822278297053,0.3929081350640209,0.26672740927656846,2.0672740927656843,0.049963554434058935,20.336370463828423,178.99088860851472,0.9940092485580474,3.4521792237452,0.57,10.470918649359792,5
6.834236565855834,0.26819846466923813,0.27162212125482155,7.356755757490357,0.04809007676653809,44.47748080836548,178.52251919163453,0.9952596411718482,3.160900767665381,0.5038740404182739,9.61291346788674,5
6.453545638563071,0.27590446264661805,0.33267728192815355,5.307091277126142,0.04892908722873858,30.0,137.80318457844606,0.9930266135903593,3.2492908722873857,0.526454361436929,11.073227180718463,5
8.196988274161319,0.2004350270655873,0.37946458207312334,3.492972639709744,0.05295984365548425,40.996653637957024,174.01003908612893,0.9930593641912119,3.219732291036562,0.4102342453430085,11.594311184526935,5
6.453268923346235,0.2826151386769878,0.19944283031140092,11.453268923346235,0.04141159379767775,33.59806770038704,165.46731076653765,0.9971196135400774,3.262057968988389,0.3807503996498948,9.233655383268827,5
6.521798274127071,0.23405994247090234,0.2781198849418047,14.06839194592633,0.04765394822381212,54.70299712354512,135.70299712354512,0.9973267297022915,3.083460517761879,0.48435965482541415,9.5049048899733,5
7.617742542646479,0.2796975275184331,0.362943563566162,15.56753963952271,0.0505887127132324,29.441534534924294,124.29435635661619,0.9973004058062476,3.083548508529296,0.5341128728676761,10.29697527518433,5
7.171555331523424,0.44929014346882445,0.268178472277385,8.342223342382878,0.03801774641327939,40.71555331523424,181.13778673906305,0.9963717327956562,3.1770668010859455,0.45302193098045146,9.555114695625212,5
8.234158905187837,0.31814360388055607,0.39450503707169415,1.4519806120820156,0.06488616232833362,19.0,75.4108914655291,0.991182325983597,2.9771286827576717,0.5641089146552911,11.603961224164031,5
6.766359387418064,0.3517742144036775,0.28504609188729035,1.6,0.04255453129139355,17.722734354303228,101.0,0.9927152531821231,3.1965437549672258,0.4432718774836128,10.361367177151614,5
8.846203461234522,0.33717287183539724,0.3370355706090685,1.5448304489712328,0.04691033910205753,11.0,200.62762628559727,0.9951848138449381,3.174757647349781,0.4680694808148219,9.579321795884931,5
6.167651015830485,0.35954899322779676,0.5750389255057644,14.92332884872545,0.04368429525945774,42.0,115.04510067722032,0.9978189422844326,3.1450389255057645,0.5095489932277968,9.009020135444064,5
6.95769212171715,0.26576921217171506,0.3297041677622407,1.456212960528354,0.05245266200660442,20.109467598679114,98.0,0.9909319233930808,3.1543787039471645,0.49781064802641767,11.159171282905946,5
7.578326028108071,0.2634978084324214,0.35307931545943916,13.509119182702463,0.04743347943783858,45.60836985945964,215.43347943783857,0.9987349780843242,3.1191630140540356,0.5691630140540356,8.956652056216143,5
7.7,0.3,0.42,14.3,0.045,45.0,213.0,0.9991,3.18,0.63,9.2,5
8.086924709267826,0.4899756104386678,0.46171898253629073,1.1305090117084027,0.037566595931727474,22.91283139511885,126.04358430244058,0.9937825662790238,3.2073849418535656,0.4208716860488115,10.856415697559425,5
6.282814948999263,0.22414074744996315,0.3404021355713233,9.386836304712496,0.038626138812136016,47.20201067785662,125.98994661071691,0.9944112786538409,3.1456581847643754,0.40010053389283085,10.276782915429413,5
6.0,0.26258982651601814,0.15,1.277694795480544,0.05377694795480544,35.0,125.03593060640725,0.9935036677447082,3.0903593060640726,0.4574101734839819,8.8,5
8.776024079437455,0.3041686766357192,0.27411445771026755,1.4942771144866227,0.032114457710267545,10.82289154205351,56.53132537383947,0.992423433731308,2.900054218925452,0.4717710845794649,10.48228915420535,5
7.4,0.27,0.26,11.8,0.053,55.0,173.0,0.99699,3.11,0.6,9.8,5
7.437878569384104,0.3632088518290679,0.2162121430615896,3.226298467197254,0.044841989781315025,8.420994890657514,116.11580102186849,0.9939275318307765,3.1789502554671243,0.41347403065605487,9.724242861231792,5
5.760878291086418,0.3741916271461275,0.19802395339326592,1.0,0.04759281398202021,13.0,98.3992015535578,0.9918971059566601,3.1719361242846245,0.4320558912509539,10.118163573182944,5
7.845958347480433,0.2961489586870108,0.4765213554045379,9.23633074419796,0.0469627603282473,46.80744793435054,188.2888280984742,0.996291208082908,3.141925520656495,0.4819255206564946,9.951861983587635,5
7.480532837664046,0.14945924549066794,0.37881034007946945,1.7945924549066796,0.05392429436869351,19.021630180373283,100.98918490981336,0.9945805328376641,3.2403244527055994,0.44021630180373283,9.99459245490668,5
7.251329435421275,0.374161794276594,0.20150292343404363,1.4256647177106374,0.06059306047948926,17.513294354212753,117.0,0.9933543579025498,3.1753988306263827,0.3961964918791476,10.320346976025537,5
6.4,0.32,0.26,7.9,0.05,53.0,180.0,0.99514,3.14,0.5,9.6,5
6.040158023642548,0.1939367905429805,0.34220543073531334,13.903160472850974,0.038385777872170616,28.0,124.59841976357451,0.9983480178042078,3.1811782770587467,0.45803160472850973,8.961422212782939,5
6.1,0.34,0.21,5.0,0.042,17.0,133.0,0.99373,3.02,0.53,9.4,5
7.1613984370635135,0.16766830349660228,0.3076683034966023,1.2538861608389962,0.029689107132880303,9.76943080419498,56.92227678322008,0.9930542502244738,3.3285755583911394,0.461528459790251,10.061398437063513,5
7.381449762425437,0.31475782659755625,0.48169357482249375,19.424596377662592,0.049524217340244384,55.0,243.6774299289975,1.0009237891329876,2.958467874112469,0.42709719715990013,8.783064251775063,5
8.12322084731951,0.22,0.28,18.52923778542126,0.03173050162308488,54.879661237965,130.601693810175,0.9978375426712528,2.988881302888399,0.35361016286104985,11.467627361761505,5
7.5,0.18281672142886876,0.7153054642852187,9.646945357147812,0.03928167214288688,52.906109285704375,151.09389071429564,0.998009202567856,3.0361028964292154,0.4590610928570438,8.895305464285219,5
7.084772816552626,0.2961590938850875,0.307681812229825,7.586137226675376,0.02891363100684249,14.768181222982498,111.38409061149125,0.9946999099122842,3.0831136571956126,0.5984772816552625,10.830454366894749,5
6.885307225029355,0.28742876438013704,0.3152248481345402,5.7522484813454025,0.04205698849589037,16.0,112.11019581227984,0.9930257123561986,3.0392653612514677,0.5748575287602741,11.141228900117417,5
7.295727026298333,0.25256378422100045,0.28871810788949975,7.491454052596665,0.04904272973701668,37.95727026298333,157.95727026298331,0.9964893175657459,3.4154718894143308,0.38213648685083373,9.574362157789995,5
8.839308543690949,0.29737943042060344,0.43959965178025007,2.243312025888448,0.05674067404532156,9.826205695793966,112.69517721682413,0.9955566879741116,3.15,0.4513102847896983,9.978343987055776,5
6.319538187722075,0.20996151564350626,0.2560153937425975,1.6800769687129875,0.083436944982234,39.80076968712987,161.59769093861038,0.9927227531068495,3.457930728158311,0.64406157497039,10.960153937425975,5
6.72937753090654,0.21629777922996152,0.4085511430591537,1.3889333768988459,0.051,18.740444154007694,87.74044415400769,0.9930961776616031,3.211146701519077,0.46,9.414888961498075,5
7.2567351953926895,0.3178367597696345,0.47783675976963447,13.364897206910966,0.05913470390785378,56.35102793089034,196.21632402303655,0.9981134703907854,3.052979441382193,0.4978367597696345,9.221632402303655,5
7.051826036667639,0.2351826036667639,0.41481739633323605,17.920434908330904,0.047926958533294435,37.07304146670557,144.5182603666764,0.9998481739633324,3.271826036667639,0.40445218899970825,8.748173963332361,5
6.679182221729103,0.3179863703621517,0.28361837014024777,6.241635556541795,0.046375466651873073,6.610903710278636,127.79182221729103,0.9951550186660749,3.0893185181075853,0.44429985203266253,8.979182221729102,5
7.0,0.48,0.12,4.5,0.05,23.0,86.0,0.99398,2.86,0.35,9.0,5
7.835673284867861,0.3739766632048473,0.4409649948072709,13.465789968843625,0.041739766632048474,59.26023336795153,168.7397666320485,0.9980769309304175,3.1,0.5304093347180611,9.50409334718061,5
6.596950415137055,0.36091487545888357,0.32210289438020206,5.884752075685275,0.05439326452979692,25.969504151370547,149.96950415137056,0.9943695041513705,3.2012198339451783,0.39362768681167465,9.80609916972589,5
6.76322048869706,0.25070509273050984,0.3256169561391961,14.42291551374157,0.046070509273050994,28.508813659131373,124.49118634086862,0.9980574370326237,3.222091492486647,0.4957932293218236,9.515864586436471,5
6.401465689677311,0.3098167887903362,0.38937708188714315,7.500732844838655,0.04002564956935293,57.0,212.98900732742018,0.9947542138578223,3.3191938706774793,0.430146568967731,9.996335775806724,5
5.205127703907593,0.2369230844413861,0.20538457779306943,5.307691555861388,0.04443589392735314,17.205127703907593,101.0,0.9944846151289929,3.6002565806714184,0.5720512770390759,9.938461688827722,5
6.507323850356876,0.27073238503568764,0.28560568978587436,9.148871979817827,0.05224366523750934,45.0,190.46338074821563,0.9964881257015505,3.138535229928625,0.5053661925178438,9.124366523750934,5
6.724587476587024,0.31,0.08245874765870237,1.437706261706488,0.03736056168054583,55.62293738293512,144.6229373829351,0.9921547524859522,3.1786881214880536,0.44491749531740477,10.0,5
6.648722962455337,0.28521283959077715,0.38713817269567885,12.11558617406627,0.04651277037544663,53.252128395907775,198.7563851877233,0.9970764898771355,3.257478716040922,0.5273084443683006,9.373935802046114,5
7.9,0.21,0.39,2.0,0.057,21.0,138.0,0.99176,3.05,0.52,10.9,5
7.926094270526592,0.29,0.3310507855877216,9.102013171886735,0.0344746072061392,33.10507855877216,180.57968576491135,0.996290367560544,3.112101571175443,0.4610507855877216,10.689492144122783,5
8.490190224626884,0.2269936591791038,0.41300634082089616,2.7336068691044364,0.04922342404328394,27.0,114.0,0.9936838866051045,3.0095822457014907,0.48734800526865124,10.377657595671606,5
6.334054321781035,0.31356419755565734,0.5501150623135127,2.5722962933211218,0.09985274085379736,45.79797531558405,119.5425679022263,0.9927906488896029,3.0631891356437935,0.4348918517328449,10.023377775992673,5
8.2,0.61,0.45,5.4,0.03,15.0,118.0,0.9954,3.14,0.34,9.6,5
6.845663437370683,0.26,0.4781121875431056,16.20523015582613,0.06146174062054576,32.27295937485631,140.45408125028737,0.9989188781245689,3.126377562491379,0.4627040625143685,9.163520312571844,5
6.552332317166963,0.45316311008437105,0.2953353656660737,9.319679876829479,0.042663262201687424,77.66326220168742,225.4300304849911,0.9959403643294841,3.1747667682833036,0.4686006096998221,9.347667682833038,5
7.117750665413294,0.2608875332706647,0.30488143298865605,1.9689363355267342,0.03157689662593208,12.911246672933526,127.91124667293353,0.9917545832961459,3.193993899717991,0.4882249334586705,11.35118567011344,5
7.7,0.3,0.42,14.3,0.045,45.0,213.0,0.9991,3.18,0.63,9.2,5
6.177929210520799,0.39858310526325824,0.19381472368323258,9.21253421051127,0.05103542236841854,28.730245394720544,258.89373289474435,0.9965310627631486,3.1807901842111783,0.5049591315785963,8.79291552631629,5
7.106422951945193,0.36,0.5129051365369871,13.993577048054807,0.03997430819221923,43.34189726926026,115.67094863463012,0.9980683794538521,3.076195650190686,0.48987154096109614,9.134189726926026,5
6.679476846495697,0.2747887358176707,0.2629979972193919,8.013682102336203,0.0523158948831899,54.0,201.931589488319,0.9960596377981082,3.21726357953276,0.4334205255840505,9.313682102336204,5
